"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","GeneSymbol","Chromosome","Class","Strand"
"ENSG00000086967",9.69738123098781,6.40252132300607,1.70198957441844,5.80196968888519e-06,6.67360354353029e-05,"MYBPC2","19:50432892-50466321","protein_coding","+"
"ENSG00000111445",2167.16109705748,-0.213675012788459,0.0493181828410581,5.80674639908286e-06,6.67524823802349e-05,"RFC5","12:118013588-118033130","protein_coding","+"
"ENSG00000087152",4187.16077934122,-0.267924750196738,0.0616345067971526,5.86794589339619e-06,6.74171548639326e-05,"ATXN7L3","17:44191805-44200113","protein_coding","-"
"ENSG00000142619",65.3258073645554,-0.807145862671803,0.202692004432289,5.93613992887564e-06,6.81613764429618e-05,"PADI3","1:17249098-17284233","protein_coding","+"
"ENSG00000075089",1572.71047933884,0.491798874283159,0.118400986014489,5.94140810535407e-06,6.81826148799119e-05,"ACTR6","12:100199122-100241865","protein_coding","+"
"ENSG00000002549",1749.45042302936,0.321945357816095,0.074306413085196,5.94561243294743e-06,6.81916273577553e-05,"LAP3","4:17577192-17607972","protein_coding","+"
"ENSG00000164236",3157.81012859274,0.533054982473963,0.129010082971983,5.95440136203507e-06,6.82531811297641e-05,"ANKRD33B","5:10564070-10657816","protein_coding","+"
"ENSG00000213341",2358.53244700934,0.264226488690225,0.0603667737178273,5.9901296666627e-06,6.862328328638e-05,"CHUK","10:100188300-100229596","protein_coding","-"
"ENSG00000073670",277.414398368701,-0.725548771997492,0.181733061497701,6.03587022085026e-06,6.91004339143752e-05,"ADAM11","17:44758988-44781846","protein_coding","+"
"ENSG00000105483",927.415412016884,-0.401010520698956,0.0955804574841762,6.03870926611962e-06,6.91004339143752e-05,"CARD8","19:48180770-48255946","protein_coding","-"
"ENSG00000095564",2406.85837876818,-0.648894359622664,0.161626212446408,6.06510220812868e-06,6.93606604714319e-05,"BTAF1","10:91923770-92030325","protein_coding","+"
"ENSG00000279953",30.8438195495275,1.70468755834524,0.442279489708279,6.06840574192272e-06,6.93606604714319e-05,"AC117503.3","12:123649068-123650485","TEC","+"
"ENSG00000204839",858.599034976272,0.67517555204467,0.16752463913996,6.08514828480177e-06,6.95121893129275e-05,"MROH6","8:143566192-143572772","protein_coding","-"
"ENSG00000158669",4677.61244278577,-0.297577550400839,0.069104336523427,6.11712468000673e-06,6.98374652219429e-05,"GPAT4","8:41577187-41625001","protein_coding","+"
"ENSG00000100196",274.47652038307,-0.483561044435789,0.116542406602627,6.16600395779158e-06,7.03552339463118e-05,"KDELR3","22:38468078-38483447","protein_coding","+"
"ENSG00000170088",1309.52370289148,0.412269998145895,0.0977239817333181,6.19560796523141e-06,7.06526019820128e-05,"TMEM192","4:165070608-165208549","protein_coding","-"
"ENSG00000160182",26.8535486725591,1.57268966651814,0.408435430486582,6.21847979632154e-06,7.08729025929332e-05,"TFF1","21:42362282-42366535","protein_coding","-"
"ENSG00000137310",811.781343809395,-0.364152571447004,0.0853265238775121,6.23192247886258e-06,7.09855475961817e-05,"TCF19","6:31158547-31167159","protein_coding","+"
"ENSG00000006015",884.979414287524,-0.809084488316825,0.20457984727836,6.32144574916357e-06,7.19641754949015e-05,"REX1BD","19:18588685-18592336","protein_coding","+"
"ENSG00000100034",2212.875334023,0.326727765798658,0.0758657638984164,6.3672815067073e-06,7.24446261558911e-05,"PPM1F","22:21919425-21952848","protein_coding","-"
"ENSG00000146232",617.673026282024,0.697906965707681,0.174464413897236,6.42061521381876e-06,7.30097893042275e-05,"NFKBIE","6:44258166-44265788","protein_coding","-"
"ENSG00000176102",3179.38024002771,0.286250312437506,0.0659320942327056,6.50489817096666e-06,7.39260364785926e-05,"CSTF3","11:33077188-33162371","protein_coding","-"
"ENSG00000115109",1563.75772012803,-0.4092429249524,0.100052408455438,6.5223923563059e-06,7.40826398328709e-05,"EPB41L5","2:120013077-120179119","protein_coding","+"
"ENSG00000261773",16.0073752033029,2.37416503175877,0.603840595681411,6.54646653274284e-06,7.43137592461901e-05,"AC244090.3","X:154517840-154518631","lncRNA","-"
"ENSG00000125458",2106.51856319484,-0.640257087607394,0.15818046837617,6.69562535893133e-06,7.59637359407767e-05,"NT5C","17:75130225-75131757","protein_coding","-"
"ENSG00000204560",2395.54529540054,0.261583898108068,0.0601358634081787,6.71849458859311e-06,7.61747082932657e-05,"DHX16","6:30653119-30673006","protein_coding","-"
"ENSG00000275464",1712.61706377468,0.330365671057112,0.0770692969437529,6.72185944327639e-06,7.61747082932657e-05,"FP565260.1","21:5130871-5154734","protein_coding","-"
"ENSG00000144736",1205.73502267864,0.257103681425468,0.0584745662914049,6.72589640834822e-06,7.61771742558236e-05,"SHQ1","3:72749277-72861914","protein_coding","-"
"ENSG00000266714",1154.68526623503,0.451359314184938,0.108760051810942,6.79847778384383e-06,7.69555274680846e-05,"MYO15B","17:75588058-75626849","protein_coding","+"
"ENSG00000111640",238920.530376065,-0.186951192743353,0.0422587404405784,6.82444232046525e-06,7.7205616609007e-05,"GAPDH","12:6534512-6538374","protein_coding","+"
"ENSG00000158169",1553.63109633621,0.295589751798631,0.068370287602065,6.8325361993295e-06,7.72533642265458e-05,"FANCC","9:95099054-95426796","protein_coding","-"
"ENSG00000100941",6470.93016877744,0.327657460110347,0.0780568832762161,6.84043857604034e-06,7.72988937105522e-05,"PNN","14:39175183-39183220","protein_coding","+"
"ENSG00000165644",535.829838244226,-0.627150952396812,0.156548006189495,6.87281529302779e-06,7.76207820042125e-05,"COMTD1","10:75233969-75236030","protein_coding","-"
"ENSG00000035664",271.700524212888,-0.690389178047874,0.173110045200756,7.02305149338333e-06,7.92726440495362e-05,"DAPK2","15:63907036-64072033","protein_coding","-"
"ENSG00000009724",59.0192928932809,1.41198283884122,0.371562603008584,7.03995860851302e-06,7.94185375830272e-05,"MASP2","1:11026523-11047233","protein_coding","-"
"ENSG00000158828",2091.15718839921,-0.342862617727592,0.0803841797432814,7.04489827080305e-06,7.94293363545318e-05,"PINK1","1:20633458-20651511","protein_coding","+"
"ENSG00000113240",565.261661302629,0.500737784817797,0.12195245331603,7.11233959672904e-06,8.01444142693563e-05,"CLK4","5:178602664-178630615","protein_coding","-"
"ENSG00000166200",3677.89051940356,0.368408276482009,0.0870650851582829,7.15200732287437e-06,8.05458983934101e-05,"COPS2","15:49106068-49155661","protein_coding","-"
"ENSG00000140398",496.390465133433,0.723768094512442,0.182989346850526,7.16634751070446e-06,8.06618516371334e-05,"NEIL1","15:75346955-75357114","protein_coding","+"
"ENSG00000177595",1365.34892196738,0.442888115199124,0.106869967938433,7.24645840184766e-06,8.15175481245638e-05,"PIDD1","11:799179-809753","protein_coding","-"
"ENSG00000008405",1359.52030014561,0.314486232816892,0.0735942926371101,7.27989788103697e-06,8.18475553761456e-05,"CRY1","12:106991364-107093549","protein_coding","-"
"ENSG00000163975",2052.62998599929,-0.402005216923247,0.0959331819870779,7.30085504412564e-06,8.20369317493441e-05,"MELTF","3:196988621-197029817","protein_coding","-"
"ENSG00000122786",7564.51733709461,-0.351626398548702,0.0829276521256639,7.31620808373946e-06,8.21631589133916e-05,"CALD1","7:134744252-134970729","protein_coding","+"
"ENSG00000104870",732.440905220849,-0.642277591625856,0.16109838068569,7.35642872829611e-06,8.25683573358841e-05,"FCGRT","19:49506816-49526333","protein_coding","+"
"ENSG00000136295",5586.97479078543,-0.446586955471763,0.108764453533184,7.36854128449221e-06,8.26577929804258e-05,"TTYH3","7:2631986-2664802","protein_coding","+"
"ENSG00000154582",2849.50961394456,0.503552787296134,0.124027021995242,7.62057196682364e-06,8.54369352885315e-05,"ELOC","8:73939169-73972287","protein_coding","-"
"ENSG00000130150",887.720606694823,-0.468315048386533,0.11391062732853,7.65247794619475e-06,8.56983001891377e-05,"MOSPD2","X:14873421-14922327","protein_coding","+"
"ENSG00000136819",2404.7968088535,0.318048864478274,0.0745345157294121,7.64977239063044e-06,8.56983001891377e-05,"C9orf78","9:129827290-129835863","protein_coding","-"
"ENSG00000232388",1434.35212563764,0.575770835793769,0.142712921272212,7.78433988498502e-06,8.71260712716196e-05,"SMIM26","20:18567347-18569563","protein_coding","+"
"ENSG00000181031",838.213955483444,-0.649638734726231,0.163299853754681,7.82259629584915e-06,8.75051503761701e-05,"RPH3AL","17:212389-386254","protein_coding","-"
"ENSG00000228486",11.7166142864415,-2.39772610891582,0.622027311471376,7.89261430360639e-06,8.82388970209807e-05,"C2orf92","2:97664217-97703064","protein_coding","+"
"ENSG00000157985",1478.20218533401,-0.562584210854538,0.139788965587125,7.90042529000446e-06,8.8276740845456e-05,"AGAP1","2:235494043-236131800","protein_coding","+"
"ENSG00000110719",4731.32838155122,0.29342549340675,0.0679683735210999,7.90607960594301e-06,8.82904578614409e-05,"TCIRG1","11:68039025-68050895","protein_coding","+"
"ENSG00000146166",495.929884279893,-0.376457271555409,0.0900785873418112,7.9751019678047e-06,8.9008132976676e-05,"LGSN","6:63275951-63319977","protein_coding","-"
"ENSG00000151640",856.829223384977,0.416793624904881,0.100376269852533,7.97927008083713e-06,8.9008132976676e-05,"DPYSL4","10:132186948-132205759","protein_coding","+"
"ENSG00000254413",695.753833300562,0.619502663791218,0.155366269572065,8.05090661675894e-06,8.97570332427373e-05,"CHKB-CPT1B","22:50568869-50582965","protein_coding","-"
"ENSG00000250312",67.012503480045,-1.07024669335592,0.279244757449218,8.05716326028661e-06,8.97766040371042e-05,"ZNF718","4:124501-202303","protein_coding","+"
"ENSG00000143443",237.232307597774,-0.541283438844383,0.133944272732256,8.18690285406787e-06,9.11712883441562e-05,"C1orf56","1:151047740-151051986","protein_coding","+"
"ENSG00000114544",711.899484594185,-0.309307394209772,0.0726259532108575,8.25218815592388e-06,9.18470383760613e-05,"SLC41A3","3:126006355-126101561","protein_coding","-"
"ENSG00000065357",740.121011888296,0.677089352196271,0.172127133193174,8.36219613789554e-06,9.3019521455843e-05,"DGKA","12:55927319-55954027","protein_coding","+"
"ENSG00000135454",4663.68256797398,-0.569444098183691,0.140842706552367,8.3832996163169e-06,9.32022914422745e-05,"B4GALNT1","12:57623409-57633239","protein_coding","-"
"ENSG00000138678",2481.19755168151,0.373183863099679,0.0898117060508248,8.3992078780947e-06,9.33271315479659e-05,"GPAT3","4:83535914-83605875","protein_coding","+"
"ENSG00000117395",4940.97654271955,0.41762426169682,0.0993168806028472,8.44820233597468e-06,9.38192625785162e-05,"EBNA1BP2","1:43164175-43270936","protein_coding","-"
"ENSG00000180881",93.2714676339367,-0.86121617131534,0.222780963299631,8.46717606088458e-06,9.39776441482153e-05,"CAPS2","12:75275979-75390928","protein_coding","-"
"ENSG00000121073",2784.01426479963,0.349928491158327,0.0832884378267077,8.49021878584643e-06,9.41809864759216e-05,"SLC35B1","17:49700934-49709014","protein_coding","-"
"ENSG00000177683",1657.56800202354,0.299708955560853,0.0707599218720517,8.52410356820533e-06,9.45043055407756e-05,"THAP5","7:108554543-108569750","protein_coding","-"
"ENSG00000165655",615.693214090431,-0.370520151199687,0.0885465645300101,8.69166530663855e-06,9.63084803005033e-05,"ZNF503","10:75397830-75401764","protein_coding","-"
"ENSG00000143476",2321.82750677096,-0.582194366396729,0.144937491351945,8.8672664497015e-06,9.81694303642139e-05,"DTL","1:212035553-212107400","protein_coding","+"
"ENSG00000172775",3163.39484957052,-0.255789964146991,0.0594458750290061,8.86945668169032e-06,9.81694303642139e-05,"FAM192A","16:57152466-57186116","protein_coding","-"
"ENSG00000105755",507.517569530612,-0.63077182617565,0.159274496627137,8.87954375098063e-06,9.82265668959006e-05,"ETHE1","19:43506719-43527230","protein_coding","-"
"ENSG00000176697",1056.34346239668,0.273933619828146,0.0639670915390733,8.88598055918995e-06,9.82432828453679e-05,"BDNF","11:27654893-27722058","protein_coding","-"
"ENSG00000272335",260.994345300013,0.721500099712134,0.184047598685919,8.99127395566414e-06,9.9352331881286e-05,"AC093297.2","5:44826076-44828592","lncRNA","+"
"ENSG00000135316",9679.25099431597,0.238608350654977,0.0531332354073642,9.01423024134597e-06,9.95454338391327e-05,"SYNCRIP","6:85607785-85643792","protein_coding","-"
"ENSG00000231566",41.4141719920669,1.26177593223576,0.335084192173718,9.01873145887755e-06,9.95454338391327e-05,"LINC02595","X:45847042-45851541","lncRNA","-"
"ENSG00000121058",1810.72148995812,0.271419831670781,0.0633670003232281,9.07494406534671e-06,0.000100110486384591,"COIL","17:56938199-56961050","protein_coding","-"
"ENSG00000111142",6988.22204283624,0.414022069836564,0.0991703835657306,9.11340873025568e-06,0.000100479235558292,"METAP2","12:95473520-95515839","protein_coding","+"
"ENSG00000221944",578.772343559528,0.482369386804625,0.118599328199478,9.12251799213645e-06,0.000100524100195117,"TIGD1","2:232547970-232550592","protein_coding","-"
"ENSG00000198088",223.210897323481,-0.64616512016329,0.163587633880791,9.1529749906764e-06,0.000100804023295992,"NUP62CL","X:107123427-107206433","protein_coding","-"
"ENSG00000260005",137.72449175285,0.812754650454396,0.209422854591886,9.16235270750802e-06,0.00010085161410113,"AC027601.2","17:81228707-81233983","lncRNA","+"
"ENSG00000110921",2376.78790851294,0.394663978796011,0.0950791120063309,9.18059279333727e-06,0.000100996648242202,"MVK","12:109573255-109598125","protein_coding","+"
"ENSG00000036257",6240.13575863539,0.31517993867534,0.0746031995540074,9.24026092715023e-06,0.000101597025464174,"CUL3","2:224470150-224585397","protein_coding","-"
"ENSG00000213676",1589.81050544295,-0.453541060307983,0.111190050550302,9.26291538681641e-06,0.000101789998562013,"ATF6B","6:32115264-32128253","protein_coding","-"
"ENSG00000171848",7919.21046927029,-0.524753636246018,0.130642511158848,9.31669573644848e-06,0.000102324612590014,"RRM2","2:10120698-10211725","protein_coding","+"
"ENSG00000215012",888.317180188381,-0.597456840141753,0.151119010049021,9.34953471302979e-06,0.000102628767116885,"RTL10","22:19846138-19854896","protein_coding","-"
"ENSG00000119681",430.544622294875,-0.912901959410796,0.23914611734256,9.35996705158401e-06,0.000102686767240838,"LTBP2","14:74498183-74612378","protein_coding","-"
"ENSG00000008300",1833.23274009833,0.520911018027565,0.129384537980552,9.36992557532924e-06,0.000102739508301232,"CELSR3","3:48636463-48662886","protein_coding","-"
"ENSG00000126216",2021.69792231396,0.403174712114921,0.0975968348985756,9.4336229601958e-06,0.00010325866634323,"TUBGCP3","13:112485011-112588205","protein_coding","-"
"ENSG00000144224",5378.52267705335,-0.300828899794386,0.069794853509432,9.42833566515799e-06,0.00010325866634323,"UBXN4","2:135741734-135785056","protein_coding","+"
"ENSG00000154319",245.288217830952,-0.713267563674601,0.182940232288826,9.42850019287587e-06,0.00010325866634323,"FAM167A","8:11421476-11475908","protein_coding","-"
"ENSG00000162694",557.559048013523,-0.404592168955331,0.0984830257315444,9.43798188737571e-06,0.00010325866634323,"EXTL2","1:100872372-100895179","protein_coding","-"
"ENSG00000020181",206.450825860447,-0.853495269032901,0.22235465245789,9.49965782820735e-06,0.000103876466767322,"ADGRA2","8:37784191-37844896","protein_coding","+"
"ENSG00000067992",1088.35731586373,-0.464672898323884,0.114114095292008,9.56984259362267e-06,0.000104586581112221,"PDK3","X:24465221-24550466","protein_coding","+"
"ENSG00000168434",1080.36365848532,0.465634817610924,0.115083367407547,9.62663775911858e-06,0.000105149665994315,"COG7","16:23388493-23453189","protein_coding","-"
"ENSG00000100764",8673.60474422711,0.288029876433802,0.0680103828854015,9.70782088768029e-06,0.000105978373073226,"PSMC1","14:90256527-90275429","protein_coding","+"
"ENSG00000183091",71.9743300550155,2.68897321882843,0.733036442039327,9.73927150936381e-06,0.00010626355046732,"NEB","2:151485336-151734487","protein_coding","-"
"ENSG00000100567",4746.47870845299,0.543183721152062,0.135505756666755,9.7939294674449e-06,0.000106801488916451,"PSMA3","14:58244843-58272012","protein_coding","+"
"ENSG00000078967",485.03748732769,0.528277091937138,0.131772862876571,9.84488969753967e-06,0.00010729853826089,"UBE2D4","7:43926436-43956136","protein_coding","+"
"ENSG00000272604",102.568291241361,0.759837382854225,0.196425017396836,9.87040388489277e-06,0.000107517862088578,"AC073073.2","7:105571083-105573660","lncRNA","+"
"ENSG00000076924",2252.12137983223,0.414260320897062,0.100311360861602,9.97531488960144e-06,0.000108601340323745,"XAB2","19:7619525-7629545","protein_coding","-"
"ENSG00000076201",3334.56172681515,-0.586252038786601,0.150217216340463,1.00217820293892e-05,0.000109047704624205,"PTPN23","3:47381011-47413435","protein_coding","+"
"ENSG00000075340",4617.21729848635,-0.524506868662721,0.130862473917821,1.00334602623331e-05,0.0001090618075927,"ADD2","2:70607618-70768225","protein_coding","-"
"ENSG00000269473",25.6197544467036,-1.52836582270786,0.408211655840545,1.00340143861922e-05,0.0001090618075927,"AC012313.8","19:58440448-58445849","lncRNA","+"
"ENSG00000182400",542.315491170999,-0.806645043678776,0.210619275569959,1.00676214186793e-05,0.000109367488668605,"TRAPPC6B","14:39147811-39170532","protein_coding","-"
"ENSG00000175467",4948.87127399133,0.640697632657672,0.162409353333046,1.00855200019994e-05,0.000109502284398409,"SART1","11:65961728-65980137","protein_coding","+"
